0.013124,0.20819,-0.0013513,0.074861,0.01584,0.1641,-0.016026,0.03173,0.031148,-0.058623
-0.048035,-0.082719,0.0067409,-0.12009,0.018264,-0.11852,-0.20986,-0.067565,0.14219,-0.022104
0.039407,0.079796,-0.03382,0.13801,-0.056534,0.012621,0.0127,0.096413,0.052848,-0.2296
0.023539,-0.0073048,-0.0090753,-0.093669,0.083843,-0.019492,-0.092494,-0.1018,0.018368,0.080036
-0.0391,-0.010709,-0.18991,0.037604,-0.18736,-0.13945,0.10337,0.0064478,0.033682,-0.023419
-0.12977,-0.065627,-0.019131,0.0044492,-0.16324,-0.017985,0.15817,-0.10361,0.16373,-0.16408
-0.13604,0.041954,-0.15295,-0.12491,-0.12699,-0.07023,-0.095098,-0.13922,-0.15903,0.086655
0.04552,-0.023926,0.14303,0.14483,0.06192,0.051355,0.087187,-0.042372,0.01677,-0.057144
-0.015768,-0.1032,-0.020445,-0.095854,0.083578,-0.083222,0.099347,0.18294,0.058277,-0.14925
0.092226,-0.098393,-0.025143,-0.020638,0.028435,-0.075706,-0.1117,0.013841,0.078637,0.14027
-0.17023,-0.15118,0.017788,-0.093948,-0.011407,0.026465,0.038338,0.060279,0.12382,0.14781
-0.017497,-0.15602,-0.11006,-0.17391,-0.046748,0.035896,-0.084622,0.17445,-0.31524,0.011619
-0.13401,-0.069928,-0.062238,0.1459,-0.00030273,0.040984,0.17206,-0.068451,0.10494,-0.13996
-0.12191,0.036862,-0.058641,-0.025195,-0.1269,0.04526,-0.0038867,-0.10344,0.013467,0.001422
-0.12037,-0.027264,0.044382,0.047293,0.023737,-0.15835,-0.0038535,-0.045347,-0.098797,-0.0060516
-0.069348,-0.085609,-0.047346,-0.13297,-0.10044,0.18475,-0.0081396,0.018612,0.19293,-0.15022
0.088878,0.12384,0.017266,-0.1238,0.043631,-0.024802,0.18736,-0.018576,0.033813,0.11712
-0.048465,-0.14723,0.043648,-0.16032,0.25463,0.052391,-0.11216,-0.020219,0.067896,-0.03959
-0.044782,0.0077096,0.12729,0.097352,-0.093452,-0.15127,-0.12442,0.059809,0.085109,0.073829
0.087932,0.077431,-0.13172,-0.16726,-0.0093189,-0.0068498,-0.029056,0.20711,-0.15338,0.020202
-0.017752,0.026191,-0.014239,0.024267,0.033599,0.0041294,0.067033,-0.054036,-0.15054,0.083938
0.030493,0.11014,0.19366,0.063367,0.088141,0.087337,-0.099391,-0.050234,0.085951,-0.04475
-0.10484,-0.0059659,0.051944,0.031101,-0.083993,0.0090434,-0.065075,0.078624,0.077287,-0.11454
0.1077,0.079563,0.0030482,-0.046057,-0.18072,0.0045633,-0.046981,-0.085966,0.059174,0.075527
0.085453,0.0053121,-0.020179,0.17322,-0.018213,-0.049356,-0.011366,0.10557,-0.031549,-0.1693
-0.10179,-0.05937,0.2801,0.14982,-0.1869,-0.11221,0.083714,0.06786,0.05675,-0.10659
-0.069566,0.14227,-0.036069,0.15802,-0.016134,-0.016015,-0.041354,-0.10132,0.011035,-0.015473
0.068689,-0.0051671,-0.077723,-0.021463,-0.055749,-0.078316,0.1314,0.0069737,0.074302,-0.075246
0.10416,0.0023213,-0.026082,0.10435,0.077925,-0.016326,-0.027119,-0.061103,-0.0064781,-0.017041
-0.033456,0.15056,-0.1961,-3.4003e-05,-0.067095,0.13017,0.1383,0.027447,0.1159,0.077375
0.02446,-0.051718,-0.083056,-0.093182,-0.037197,-0.022688,-0.17197,0.041539,-0.054307,-0.1458
-0.06499,-0.10812,-0.027434,-0.097137,0.040335,0.2703,-0.015493,-0.13517,-0.12429,-0.025418
0.096949,-0.029636,-0.12082,0.17271,-0.010021,0.10521,0.12797,0.14189,0.026912,0.014847
0.0070526,-0.06946,-0.046975,-0.021378,0.0037386,0.26258,0.1056,0.20129,-0.12904,0.098671
0.064653,0.045383,0.087189,-0.090158,-0.083237,0.026997,0.112,-0.17841,-0.049787,-0.060423
-0.0096593,0.047049,-0.050695,0.044224,-0.19765,-0.087522,0.026917,-0.042433,0.054882,0.028273
-0.049842,-0.089722,-0.04091,-0.039936,0.18103,0.16376,0.1828,-0.028624,-0.085771,0.060913
0.083817,-0.087922,-0.10748,-0.0058473,-0.18306,-0.14516,0.033688,0.10353,0.094573,0.10859
0.057957,0.049847,0.049632,0.010699,-0.039613,-0.0774,-0.16742,0.1587,-0.063207,0.097642
-0.0019453,4.6884e-05,-0.03128,-0.10545,-0.015446,-0.027108,-0.049207,-0.09044,-0.036525,-0.0047631
0.087641,-0.10935,0.043945,0.063591,0.059548,0.22079,-0.14985,0.079608,-0.067048,0.12602
0.069485,0.0065353,-0.028581,0.063236,-0.012539,0.0075641,0.032622,-0.11823,-0.1223,0.12521
0.1307,-0.015247,0.15175,0.13833,-0.059445,-0.0824,0.032346,-0.0069508,-0.083611,-0.084076
0.041908,-0.098444,0.23512,0.10809,-0.060223,-0.22136,0.012629,0.042305,-0.036427,0.030259
-0.082234,0.032082,-0.077543,-0.024083,-0.10646,0.10548,-0.1655,0.038773,-0.13124,0.07931
0.033223,-0.11429,-0.016285,-0.045811,-0.081732,0.15262,-0.04064,0.050517,0.22093,-0.004953
0.03772,-0.019487,0.15497,0.058643,0.013828,0.015658,-0.12473,-0.001424,0.2428,0.13871
-0.022361,0.14221,-0.039461,0.062488,0.078892,-0.039523,-0.056863,0.010529,-0.082506,0.02795
-0.050202,-0.074365,-0.089485,0.023848,-0.077722,-0.11813,0.00047423,0.086811,0.00019414,-0.14177
0.086574,-0.072455,0.064601,0.069184,0.0095348,-0.10747,0.034027,0.071439,-0.061668,0.074203
0.062141,0.1645,0.16542,0.1263,0.18183,0.075376,0.07985,0.08683,-0.1102,0.045505
-0.10664,-0.0063017,0.16407,-0.12469,-0.30209,-0.054067,0.065657,-0.11787,-0.18883,0.099001
0.10394,-0.13544,0.036983,0.10081,0.027143,-0.034243,-0.050931,-0.16215,0.11728,-0.064368
0.0084051,0.1195,0.10569,-0.109,0.03191,0.06863,0.039066,0.057165,0.029774,0.066826
0.069816,-0.059684,-0.026691,0.031066,-0.094448,0.021451,0.13612,0.033147,-0.013364,-0.088815
-0.12242,-0.0077468,0.057746,-0.075226,0.14262,0.037832,-0.0016255,0.008446,0.020208,-0.043323
-0.097452,0.042569,-0.061406,0.082015,-0.15115,-0.054659,0.14099,0.15849,-0.14406,-0.019451
0.10602,0.0042792,-0.038791,-0.14101,0.094601,-0.12583,-0.047227,0.11419,-0.13472,0.045724
0.025084,-0.047191,0.085631,0.1777,0.071562,0.082409,0.13965,-0.13524,-0.035328,-0.20819
0.12817,0.14808,-0.056834,-0.032891,-0.094715,0.075022,-0.041134,-0.016195,0.086271,-0.19901
0.069179,-0.046637,0.044585,0.040311,0.095176,0.20524,0.020167,-0.12277,-0.089282,0.12457
-0.08922,-0.18932,0.24234,-0.0082032,-0.002461,-0.038284,-0.08439,-0.080847,-0.02192,-0.02272
0.038755,-0.061147,0.029757,0.096037,-0.18815,-0.077952,-0.085287,0.035712,-0.038788,-0.090527
0.14086,0.060115,-0.086865,0.12034,-0.13113,-0.01531,-0.08551,0.060339,-0.15763,-0.0095542
-0.036334,0.14731,0.044801,-0.1621,-0.056095,0.05389,-0.16389,0.025153,0.026262,0.062948
0.090917,0.030183,-0.16813,0.050589,-0.1931,0.078176,-0.13945,0.024893,0.087534,-0.019672
0.033811,-0.05814,-0.18543,-0.010713,-0.17757,-0.083866,-0.0055885,0.28581,0.024791,0.01618
0.034255,0.039816,-0.16535,-0.069506,-0.031177,0.025073,-0.0064771,-0.015123,-0.062547,-0.11885
0.19443,-0.03374,0.016106,0.086342,-0.011315,-0.059393,0.075835,0.10486,-0.029662,0.18015
-0.19799,-0.0032825,0.11399,-0.13201,-0.030404,-0.011059,0.030161,0.062536,0.09214,0.073936
-0.10284,-0.16137,-0.079472,0.20417,0.14887,-0.050584,-0.024541,0.20277,-0.066029,-0.15921
-0.092455,0.020238,-0.036597,0.015803,0.017371,-0.056173,-0.015306,-0.05928,-0.028208,0.1089
-0.0014182,0.028692,-0.0078936,0.064314,0.11122,0.061727,-0.068666,0.069673,-0.058509,-0.024666
-0.07092,0.14594,-0.074214,-0.053278,-0.041089,-0.0055218,-0.10421,-0.20154,-0.26158,-0.12034
-0.047155,-0.066873,-0.097565,-0.035747,-0.1485,0.012269,-0.0508,-0.13667,-0.039435,-0.16421
0.042688,0.014898,-0.017049,0.028133,-0.0049882,-0.00050393,-0.091938,-0.084404,0.031156,-0.056905
-0.12782,-0.04848,-0.10749,0.094398,-0.22263,0.11371,-0.015223,-0.033317,-0.079177,0.044323
-0.10885,0.17508,0.14801,-0.024467,-0.26704,0.055615,-0.063485,0.064707,0.0086984,0.10081
-0.017416,-0.11966,0.0025321,0.084803,-0.10702,0.27025,-0.012089,0.00057152,0.063626,0.12739
-0.029938,-0.1833,-0.025152,0.063421,0.022941,-0.022204,-0.15045,0.13262,0.046321,0.12244
0.197,0.0011609,0.045487,0.040269,0.075993,-0.075626,0.029196,-0.12807,-0.12289,0.057134
0.041467,-0.019933,0.17944,0.067085,0.041018,0.049346,-0.16319,-0.14889,-0.13065,-0.0060573
0.049037,-0.056883,-0.159,-0.033176,0.097587,-0.058374,-0.062306,0.0040629,0.15288,-0.062506
0.014516,-0.039615,0.12246,-0.122,-0.080019,-0.017052,0.070963,0.018226,-0.15768,-0.071638
-0.25542,0.018687,-0.11612,0.14316,-0.032667,-0.039724,0.29791,0.020747,0.03645,0.07496
-0.10528,0.00049706,0.029521,-0.1292,-0.01331,0.098145,-0.15773,0.025685,-0.055829,-0.17015
-0.14144,-0.034146,0.066902,-0.1899,0.028687,-0.023962,-0.075192,-0.061361,-0.17969,-0.098785
-0.11505,0.0077496,-0.1249,0.17323,-0.087822,-0.15933,-0.13722,0.0011131,0.10114,0.029248
0.072562,0.091812,0.057952,0.16382,0.03626,0.13623,0.0026002,-0.10872,-0.1098,-0.10563
0.010869,-0.043405,0.056972,-0.013591,0.022645,-0.14483,-0.017789,-0.071287,0.075894,0.1378
0.032695,0.068781,-0.013916,0.036444,-0.071099,-0.0034135,0.043096,0.073363,0.15051,0.034889
-0.14129,0.097461,-0.12568,-0.013644,-0.052325,0.031434,0.021996,-0.040282,-0.058832,-0.055329
0.033907,-0.092337,0.14666,0.07006,0.1979,-0.040149,0.032591,0.0183,0.042105,-0.23219
0.028372,0.089438,-0.020057,0.057387,-0.038049,-0.027313,-0.073393,-0.0049838,0.04503,0.049946
0.0049427,0.0040412,-0.06643,-0.23034,-0.084637,-0.016323,-0.015442,-0.069312,-0.16323,-0.052188
0.083246,-0.13114,-0.12027,-0.24874,-0.034097,-0.070419,-0.10573,0.011132,-0.16487,0.15116
-0.09753,0.27609,0.047218,-0.0021787,0.033928,-0.071341,-0.20685,0.099848,-0.019162,-0.033699
-0.035125,0.06768,-0.21542,-0.15177,-0.064909,-0.047509,-0.15234,-0.0135,0.20393,0.031498
-0.11324,0.03433,-0.18153,-0.043485,0.029475,0.024689,0.073851,0.023276,-0.073503,-0.10632
0.064206,-0.1339,-0.049948,0.041268,0.07114,0.14199,0.046031,-0.074647,-0.055979,0.054801
0.11625,0.054016,0.083975,0.085624,0.091932,0.0018713,0.13022,0.07624,-0.096727,0.24993
-0.057097,-0.07033,-0.061235,-0.0017899,0.12061,-0.10081,-0.051436,-0.0070302,0.071276,-0.13802
0.00056163,-0.085674,0.0067786,-0.06418,-0.051149,-0.091199,-0.057199,-0.0047224,-0.21748,0.0091569
0.010246,-0.066062,0.024189,0.01722,-0.11919,0.062756,-0.079077,-0.045696,-0.059201,-0.094671
-0.17942,-0.11361,0.20414,-0.012945,-0.10088,0.10229,0.095746,0.10857,-0.055612,0.052613
0.10872,-0.051404,-0.0075336,-0.075662,-0.053612,-0.12776,-0.06896,-0.083271,-0.020821,-0.029137
-0.19241,0.00075931,0.03063,-0.010124,0.089676,0.0073497,-0.021813,0.16274,-0.21305,0.034818
0.073812,0.10966,-0.13752,0.095778,0.057136,-0.10667,0.020096,0.056274,0.03923,-0.05582
0.031292,-0.060254,-0.055472,-0.036197,0.2351,-0.00066942,-0.036611,-0.038612,-0.058034,-0.061981
0.13861,0.04113,0.037389,-0.021989,-0.0032872,-0.033526,0.1472,-0.02489,0.17431,-0.12401
-0.056329,0.0075027,0.087592,-0.0085197,-0.19436,0.092073,0.09096,-0.018515,0.078242,0.22021
-0.018819,-0.17118,0.059297,-0.11725,-0.14392,0.12667,-0.027114,0.045665,0.094733,0.041527
-0.0050091,0.07522,0.12013,0.21815,-0.15952,-0.061056,0.056969,0.077179,0.0072157,-0.1117
-0.016021,-0.022371,-0.13493,-0.059008,-0.14327,0.064328,0.090108,-0.026524,0.017386,-0.032149
-0.037403,-0.083707,-0.28877,-0.076005,-0.053377,-0.09409,0.01447,0.10247,0.088203,0.00036142
-0.1438,-0.046293,-0.089491,0.063471,-0.14906,-0.040069,-0.095185,0.20325,0.0019351,0.01144
-0.013178,0.088186,-0.17005,0.024586,-0.19456,0.068988,0.13231,-0.011071,0.2222,0.075764
-0.042454,0.11163,-0.065963,-0.07973,0.01148,-0.021764,0.092144,0.041298,0.05767,-0.097394
0.018358,0.11234,0.019585,0.17486,0.096733,-0.1191,-0.083765,-0.090746,0.043514,0.045149
-0.039127,0.24684,0.16204,-0.05205,0.068604,-0.054975,-0.20747,0.069162,0.064476,-0.17065
-0.16511,0.082514,-0.18601,-0.021544,-0.039439,-0.079095,-0.15263,-0.11711,-0.074219,-0.021884
-0.11126,-0.033974,0.065395,0.099216,0.036427,-0.10338,0.032272,-0.084341,-0.047747,0.000607
-0.057439,-0.06589,-0.043299,-0.065897,0.16676,-0.084734,0.086958,0.030156,0.18019,-0.091663
-0.021101,-0.085764,0.081208,-0.068817,0.040812,-0.19391,-0.12506,0.24849,0.047773,0.06091
-0.21126,-0.013388,-0.091552,0.010262,-0.0074537,-0.1153,-0.058449,0.039455,-0.050867,-0.15564
0.012593,0.11536,0.084283,-0.090192,0.13434,0.034164,-0.10382,0.0051979,-0.034041,0.0041692
-0.13583,-0.061131,-0.12751,0.017421,0.044736,-0.039394,-0.08826,0.016432,0.025976,-0.18043
-0.034938,0.0025148,-0.073816,0.029683,0.046874,-0.088867,-0.18309,-0.038676,-0.030534,-0.068194
-0.23534,-0.069629,-0.10209,0.030901,0.071949,0.050055,-0.038313,-0.02831,-0.091569,0.044866
-0.31906,-0.1525,0.090497,0.18291,-0.034361,0.010842,-0.091961,-0.018069,-0.11627,0.12345
-0.052327,-0.14492,0.027636,0.12954,-0.081306,0.082085,-0.035239,-0.059191,-0.024618,-0.12119
0.084794,0.025151,0.13,0.15044,-0.11478,-0.1475,0.073249,0.045846,-0.054966,0.0010026
0.091568,0.11501,0.12401,0.35491,-0.082766,-0.072822,-0.011143,0.15763,-0.099433,-0.051381
-0.21839,0.14694,0.20033,0.0077234,-0.03367,-0.0045769,0.02359,-0.085917,0.10342,0.12799
0.0046242,0.04089,0.086827,0.20991,-0.072624,0.075719,0.14239,-0.092256,-0.17864,-0.08697
0.092082,0.0011901,-0.0096208,0.056864,-0.17738,-0.026642,-0.10237,0.059662,-0.048534,-0.02265
-0.10043,0.023015,0.05316,0.092626,-0.041944,0.004155,-0.10268,-0.18308,-0.0229,-0.15158
0.10404,0.00012895,-0.11761,-0.090975,0.26178,-0.01863,0.09485,0.20885,0.01848,0.22969
-0.16771,0.039338,-0.034475,-0.036479,0.085201,-0.010161,-0.15988,-0.13529,-0.010669,0.075924
-0.071145,-0.10662,0.08363,0.050767,-0.04699,-0.025279,0.13544,-0.08431,0.12776,-0.0032088
-0.098967,-0.07829,-0.047327,0.30301,-0.035768,-0.097793,-0.068963,-0.057696,0.04227,-0.077978
-0.055813,0.018481,-0.010655,-0.1534,-0.18158,-0.049431,-0.076145,-0.12487,0.1015,0.02095
0.001221,-0.034094,-0.0080409,0.080746,0.09674,0.025652,-0.011088,0.0088623,0.055618,0.13656
-0.026214,-0.1881,0.0044745,0.035622,0.037936,0.042672,-0.06142,-0.11198,0.084331,0.04433
-0.10695,-0.017104,0.12536,-0.037865,0.08853,0.12231,-0.031665,0.15534,0.13056,-0.038751
0.059377,-0.073781,0.11825,-0.10135,0.19907,-0.078274,-0.22361,-0.056304,0.020039,0.058535
-0.070159,-0.015304,0.13237,0.12748,0.050758,-0.17792,-0.02622,-0.011176,-0.0034926,0.1447
0.057876,-0.11047,0.12306,0.15026,-0.023329,-0.014607,0.035115,-0.11964,-0.0083313,-0.1571
-0.071533,-0.13597,-0.19171,0.12441,0.10424,-0.069797,0.0658,0.0044405,-0.012205,-0.00040834
-0.11871,0.040279,-0.054162,0.067822,-0.19617,-0.042726,-0.015119,0.069932,-0.038745,-0.082699
-0.056399,-0.067825,-0.2936,0.011581,-0.089841,5.1795e-05,-0.21124,-0.020012,-0.085182,-0.19315
-0.15838,-0.096111,-0.23102,-0.19396,-0.14239,-0.067832,-0.10959,0.00095445,-0.019794,-0.050842
-0.043861,-0.098655,-0.026153,-0.1196,-0.066815,-0.0073841,-0.22239,-0.010085,-0.092383,-0.13712
-0.011357,-0.028116,-0.25631,-0.13063,0.14136,0.036112,0.11804,-0.064967,-0.18519,-0.23678
0.05539,-0.047055,-0.19358,-0.19204,0.20007,-0.07561,-0.025465,-0.037938,0.07385,-0.052743
0.047546,0.042503,-0.19426,0.0084748,0.033164,-0.18972,0.043823,-0.17164,0.011097,-0.078662
-0.035518,-0.058858,0.019632,-0.27315,0.012957,-0.15415,-0.089884,-0.032661,-0.19939,-0.075484
0.16291,0.049637,-0.060706,-0.051131,0.16528,-0.082898,-0.031142,0.046083,-0.039989,-0.010335
0.038711,0.10453,0.0028946,0.1502,-0.24854,0.040939,-0.19842,-0.0017178,-0.11954,-0.073958
0.10395,-0.18147,0.18781,0.21135,-0.098382,-0.18569,-0.17366,0.029493,-0.12574,-0.11131
-0.15788,-0.024085,0.34621,-0.061338,-0.0033332,-0.09928,-0.0032404,-0.1074,-0.0089806,0.028085
0.28718,0.072432,0.2085,0.31955,-0.061789,0.023129,-0.16016,-0.015284,-0.25445,0.093464
0.14426,-0.27326,0.1404,0.10904,0.021614,-0.23081,-0.044319,-0.13022,-0.17582,0.046236
0.034701,-0.12296,-0.06169,0.11608,-0.24195,-0.13015,-0.032066,-0.063572,-0.14568,0.17518
-0.15632,0.060294,0.053939,0.21016,0.18645,0.10894,0.09367,-0.071088,0.08594,0.088266
-0.094495,0.094737,-0.15564,0.053535,0.27799,-0.051622,-0.0030639,-0.059547,0.10241,0.024497
-0.045536,0.060177,-0.17255,-0.03669,0.045073,-0.064495,-0.17207,0.047967,-0.075735,0.020519
-0.060966,-0.041237,0.10554,-0.030137,-0.090325,0.15403,-0.085018,-0.10778,-0.018,0.00031842
-0.094885,-0.080023,-0.076783,0.12459,-0.046082,0.045778,-0.026575,0.14726,-0.00075554,-0.1546
0.057078,-0.2233,0.22648,-0.087997,0.055861,-0.13064,0.085643,0.087909,0.015959,0.038566
-0.25089,-0.11201,0.071923,-0.027835,0.059385,-0.0004592,-0.0022646,0.19234,0.080288,-0.048367
-0.077072,-0.02316,-0.047421,0.15449,-0.020451,0.0086694,0.09935,0.011969,-0.031252,0.013892
-0.0087656,0.28375,0.041582,0.042828,-0.0089822,0.064718,-0.036759,0.044194,-0.11073,-0.009467
-0.20318,-0.0089206,0.10645,-0.11641,0.0012042,-0.1331,-0.088457,0.11826,0.015149,-0.10143
0.037459,-0.072638,0.28691,0.075661,0.026493,0.027592,-0.011187,-0.016258,0.036698,-0.037268
-0.066454,0.11922,-0.017445,0.093507,-0.096557,-0.12114,-0.15516,-0.012255,-0.13517,0.084075
0.0089879,-0.038402,0.093026,0.028027,-0.035331,0.035705,-0.14849,-0.012837,-0.0068311,-0.051991
-0.13322,-0.036993,-0.22638,-0.20245,-0.074238,0.021642,0.024655,0.013061,0.010396,-0.13655
-0.22511,-0.13184,-0.10518,-0.26535,0.016644,0.12288,0.047629,0.12084,-0.19489,-0.049366
0.10375,-0.020518,-0.018737,-0.070166,-0.12699,0.18157,0.16407,-0.035224,-0.073445,-0.042745
0.20109,-0.092738,-0.055617,-0.3004,0.050389,-0.089921,0.020558,-0.087503,-0.087788,0.016976
-0.02426,-0.12941,-0.17402,-0.039017,0.10075,-0.057555,-0.20823,-0.23191,0.046063,-0.09983
0.18382,0.097312,-0.15913,-0.023517,0.0099361,-0.025501,-0.055844,-0.10788,-0.075739,0.095254
0.067842,-0.044966,-0.14117,-0.063222,0.034787,-0.099884,-0.22131,0.001172,-0.02613,-0.054888
0.27832,-0.14955,-0.064122,-0.1463,0.056524,-0.27119,-0.15603,-0.096058,-0.13057,-0.10782
0.27434,-0.13774,0.15822,-0.0025701,0.1961,-0.27968,-0.17162,-0.021006,-0.36866,-0.17005
0.15246,-0.0044119,0.4155,-0.025876,-0.1479,0.11107,-0.45657,-0.12833,-0.30664,-0.21948
-0.021674,-0.34643,0.25128,-0.078366,-0.31336,0.32462,-0.1691,-0.28967,-0.37642,-0.086467
0.098874,-0.094904,0.42386,0.024447,-0.052075,0.23146,-0.14517,-0.35179,-0.26846,-0.37236
0.15177,-0.23295,0.30726,0.034104,-0.18323,-0.15607,-0.17553,-0.032532,-0.12019,-0.25741
0.11426,-0.014588,0.20342,0.36798,-0.050071,0.038823,-0.17944,-0.15299,-0.027069,-0.16725
0.23437,-0.012539,0.024084,0.15566,-0.16683,-0.012965,-0.02645,0.0053353,-0.25719,-0.092873
-0.16579,-0.12957,-0.023543,0.06042,-0.095562,-0.044256,-0.043596,0.042718,-0.14342,-0.16082
0.042141,-0.15938,-0.061386,0.14141,-0.031741,-0.17131,0.21498,0.095351,0.056472,0.020254
